,Pays,Annee,Type_contenu,Prox_moyenne,Moyenne,Ecart_type,prox_harmonisee
5305,Vatican,2015,stats,-0.07079106465199846,-0.06736048771311623,0.06452418302500387,-0.026583652655879718
5306,Venezuela,2015,stats,-0.01334571444166048,-0.06736048771311623,0.06452418302500387,0.4185622408463846
5307,Viêt Nam,2015,stats,-0.014287069500280176,-0.06736048771311623,0.06452418302500387,0.4112676497761272
5308,Yémen,2015,stats,-0.0014565166054391332,-0.06736048771311623,0.06452418302500387,0.5106920228818591
5309,Zambie,2015,stats,0.01685719710368287,-0.06736048771311623,0.06452418302500387,0.6526055880797729
5310,Zimbabwe,2015,stats,-0.09585142350332766,-0.06736048771311623,0.06452418302500387,-0.22077719123674036
5311,Égypte,2015,stats,-0.04904281871789345,-0.06736048771311623,0.06452418302500387,0.1419442148389889
5312,Émirats arabes unis,2015,stats,-0.1068933817252888,-0.06736048771311623,0.06452418302500387,-0.30634168585174576
5313,Équateur,2015,stats,-0.07958970808514493,-0.06736048771311623,0.06452418302500387,-0.09476462776204181
5314,Érythrée,2015,stats,-0.06638221451947565,-0.06736048771311623,0.06452418302500387,0.007580670903353284
5315,États-Unis,2015,stats,-0.07761055509589072,-0.06736048771311623,0.06452418302500387,-0.07942810665888224
5316,Éthiopie,2015,stats,-0.0025075252424628367,-0.06736048771311623,0.06452418302500387,0.5025477226540173
5317,Îles Cook,2015,stats,-0.16214714116812418,-0.06736048771311623,0.06452418302500387,-0.7345048709743214
5318,Îles Marshall,2015,stats,-0.0496026027188854,-0.06736048771311623,0.06452418302500387,0.1376064303468162
5319,Afghanistan,2019,stats,-0.01479539639377316,-0.026438994586439148,0.06595023116430669,0.08827564352016773
5320,Afrique du Sud,2019,stats,-0.032281068225555695,-0.026438994586439148,0.06595023116430669,-0.04429153269047501
5321,Albanie,2019,stats,-0.05903485494571312,-0.026438994586439148,0.06595023116430669,-0.24712468617483305
5322,Algérie,2019,stats,-0.08333032704944218,-0.026438994586439148,0.06595023116430669,-0.43132018992674526
5323,Allemagne,2019,stats,-0.028198839503022856,-0.026438994586439148,0.06595023116430669,-0.013342219470006682
5324,Andorre,2019,stats,0.010377729168187624,-0.026438994586439148,0.06595023116430669,0.2791250546408438
5325,Angola,2019,stats,-0.0008036571136550291,-0.026438994586439148,0.06595023116430669,0.19435365896532572
5326,Antigua-et-Barbuda,2019,stats,-0.019788217955934266,-0.026438994586439148,0.06595023116430669,0.05042269384875475
5327,Arabie Saoudite,2019,stats,-0.08585691113128874,-0.026438994586439148,0.06595023116430669,-0.4504754228746927
5328,Argentine,2019,stats,0.008697679897442539,-0.026438994586439148,0.06595023116430669,0.26638780383000543
5329,Arménie,2019,stats,-0.09815431943894413,-0.026438994586439148,0.06595023116430669,-0.5437079111507228
5330,Australie,2019,stats,-0.06819950294393032,-0.026438994586439148,0.06595023116430669,-0.3166062318526991
5331,Autriche,2019,stats,0.05581216604458329,-0.026438994586439148,0.06595023116430669,0.6235850821061115
5332,Azerbaïdjan,2019,stats,0.03315605030186628,-0.026438994586439148,0.06595023116430669,0.4518183169049998
5333,Bahamas,2019,stats,-0.1376984065919458,-0.026438994586439148,0.06595023116430669,-0.8435104020205619
5334,Bahreïn,2019,stats,-0.011260900803417725,-0.026438994586439148,0.06595023116430669,0.11507233193168886
5335,Bangladesh,2019,stats,-0.017959490798716695,-0.026438994586439148,0.06595023116430669,0.06428714227397352
5336,Barbade,2019,stats,0.04369963590534448,-0.026438994586439148,0.06595023116430669,0.5317542429611964
5337,Belgique,2019,stats,-0.01890749517855776,-0.026438994586439148,0.06595023116430669,0.05709987118254072
5338,Belize,2019,stats,-0.03817079011041421,-0.026438994586439148,0.06595023116430669,-0.08894430934401709
5339,Bhoutan,2019,stats,-0.05438447073105866,-0.026438994586439148,0.06595023116430669,-0.21186791654298287
5340,Birmanie,2019,stats,-0.10211950956129316,-0.026438994586439148,0.06595023116430669,-0.5737698992010016
5341,Biélorussie,2019,stats,0.027124324453683037,-0.026438994586439148,0.06595023116430669,0.40608894081565783
5342,Bolivie,2019,stats,-0.05928965144277731,-0.026438994586439148,0.06595023116430669,-0.24905641933608152
5343,Bosnie-Herzégovine,2019,stats,0.0022967947769783103,-0.026438994586439148,0.06595023116430669,0.21785965610814811
5344,Botswana,2019,stats,-0.03166346926671224,-0.026438994586439148,0.06595023116430669,-0.03960922189383214
5345,Brunei,2019,stats,-0.11746481430837194,-0.026438994586439148,0.06595023116430669,-0.6901099368033559
5346,Brésil,2019,stats,-0.05296432051662344,-0.026438994586439148,0.06595023116430669,-0.20110108381652056
5347,Bulgarie,2019,stats,-0.030439887162736916,-0.026438994586439148,0.06595023116430669,-0.030332665296729962
5348,Burkina Faso,2019,stats,-0.042697440044884745,-0.026438994586439148,0.06595023116430669,-0.12326299067807457
5349,Burundi,2019,stats,0.1256383866015098,-0.026438994586439148,0.06595023116430669,1.1529707970929421
5350,Bénin,2019,stats,0.013317008473881944,-0.026438994586439148,0.06595023116430669,0.3014091259306887
5351,Cambodge,2019,stats,-0.12199262524271397,-0.026438994586439148,0.06595023116430669,-0.7244374202284066
5352,Cameroun,2019,stats,-0.046469420183224884,-0.026438994586439148,0.06595023116430669,-0.15186016214926112
5353,Canada,2019,stats,-0.09919722246492159,-0.026438994586439148,0.06595023116430669,-0.5516146539139073
5354,Cap-Vert,2019,stats,-0.15806777421452184,-0.026438994586439148,0.06595023116430669,-0.9979402445167037
5355,Chili,2019,stats,-0.12536683962048364,-0.026438994586439148,0.06595023116430669,-0.7500189407037728
5356,Chine,2019,stats,-0.041403742025233864,-0.026438994586439148,0.06595023116430669,-0.11345485204981264
5357,Chypre,2019,stats,-0.04088387226019404,-0.026438994586439148,0.06595023116430669,-0.10951347265006017
5358,Colombie,2019,stats,-0.018047423956773483,-0.026438994586439148,0.06595023116430669,0.0636204792729166
5359,Comores,2019,stats,0.05909660781873,-0.026438994586439148,0.06595023116430669,0.6484859938706505
5360,Corée du Nord,2019,stats,-0.06518306274243925,-0.026438994586439148,0.06595023116430669,-0.29373716719410836
5361,Corée du Sud,2019,stats,-0.003482791653966222,-0.026438994586439148,0.06595023116430669,0.1740418685969458
5362,Costa Rica,2019,stats,-0.1348020247410196,-0.026438994586439148,0.06595023116430669,-0.8215515566928615
5363,Croatie,2019,stats,-0.12975405180455157,-0.026438994586439148,0.06595023116430669,-0.7832804782800229
5364,Cuba,2019,stats,-0.10796116566736773,-0.026438994586439148,0.06595023116430669,-0.6180582663753396
5365,Côte d’Ivoire,2019,stats,0.12918936290028182,-0.026438994586439148,0.06595023116430669,1.1798924335761047
5366,Danemark,2019,stats,0.038496791066330915,-0.026438994586439148,0.06595023116430669,0.4923090071586764
5367,Djibouti,2019,stats,0.09565751730972279,-0.026438994586439148,0.06595023116430669,0.9256715991788859
5368,Dominique,2019,stats,-0.09131137237547717,-0.026438994586439148,0.06595023116430669,-0.4918282820526941
5369,Espagne,2019,stats,-0.030071964137791247,-0.026438994586439148,0.06595023116430669,-0.027543266241940936
5370,Estonie,2019,stats,0.04189051335409703,-0.026438994586439148,0.06595023116430669,0.518038426357459
5371,Eswatini,2019,stats,-0.07693035387787613,-0.026438994586439148,0.06595023116430669,-0.3827989561222622
5372,Fidji,2019,stats,-0.03341452408605369,-0.026438994586439148,0.06595023116430669,-0.05288479946518984
5373,Finlande,2019,stats,-0.0140272911802214,-0.026438994586439148,0.06595023116430669,0.0940990136584628
5374,France,2019,stats,-0.04807849436832834,-0.026438994586439148,0.06595023116430669,-0.1640593171536966
5375,Gabon,2019,stats,-0.047321864413445915,-0.026438994586439148,0.06595023116430669,-0.15832294639710762
5376,Gambie,2019,stats,0.02442776307064935,-0.026438994586439148,0.06595023116430669,0.38564502928246286
5377,Ghana,2019,stats,0.058826159774183776,-0.026438994586439148,0.06595023116430669,0.6464355989002946
5378,Grenade,2019,stats,-0.14834394935450113,-0.026438994586439148,0.06595023116430669,-0.9242193136848236
5379,Grèce,2019,stats,-0.06928859430245392,-0.026438994586439148,0.06595023116430669,-0.32486315028419227
5380,Guatemala,2019,stats,-0.11452023326327489,-0.026438994586439148,0.06595023116430669,-0.6677856705110891
5381,Guinée,2019,stats,-0.04101900158956471,-0.026438994586439148,0.06595023116430669,-0.11053795222340701
5382,Guinée équatoriale,2019,stats,0.10627731703318144,-0.026438994586439148,0.06595023116430669,1.0061853406470602
5383,Guinée-Bissau,2019,stats,0.16979118812235197,-0.026438994586439148,0.06595023116430669,1.4877141387109647
5384,Guyana,2019,stats,0.09493543210148359,-0.026438994586439148,0.06595023116430669,0.9201971285402597
5385,Géorgie,2019,stats,-0.007426849815983228,-0.026438994586439148,0.06595023116430669,0.14414009196639171
5386,Haïti,2019,stats,-0.056803153745590584,-0.026438994586439148,0.06595023116430669,-0.23020510029375757
5387,Honduras,2019,stats,0.001376982785565536,-0.026438994586439148,0.06595023116430669,0.21088612489245626
5388,Hongrie,2019,stats,0.0334710707518812,-0.026438994586439148,0.06595023116430669,0.4542066364336311
5389,Ile Maurice,2019,stats,-0.09433886410227492,-0.026438994586439148,0.06595023116430669,-0.5147811335692805
5390,Inde,2019,stats,-0.0496745338042666,-0.026438994586439148,0.06595023116430669,-0.17615964953890026
5391,Indonésie,2019,stats,0.005916117003457932,-0.026438994586439148,0.06595023116430669,0.2452994555037146
5392,Irak,2019,stats,-0.02905709274567092,-0.026438994586439148,0.06595023116430669,-0.019849044597805208
5393,Iran,2019,stats,-0.043472074537155625,-0.026438994586439148,0.06595023116430669,-0.12913586237689376
5394,Irlande,2019,stats,-0.029863543083599894,-0.026438994586439148,0.06595023116430669,-0.025963127321183416
5395,Islande,2019,stats,-0.11954965975103173,-0.026438994586439148,0.06595023116430669,-0.7059161394947887
5396,Israël,2019,stats,-0.11948944710573528,-0.026438994586439148,0.06595023116430669,-0.7054596388560994
5397,Italie,2019,stats,0.033853892605998366,-0.026438994586439148,0.06595023116430669,0.45710899058280313
5398,Jamaïque,2019,stats,-0.09336965564380077,-0.026438994586439148,0.06595023116430669,-0.5074331042950578
5399,Japon,2019,stats,-0.07105731532127006,-0.026438994586439148,0.06595023116430669,-0.33827266369749326
5400,Jordanie,2019,stats,-0.15580802215092743,-0.026438994586439148,0.06595023116430669,-0.9808079917277444
5401,Kazakhstan,2019,stats,-0.026154424995537922,-0.026438994586439148,0.06595023116430669,0.0021574571148375234
5402,Kenya,2019,stats,-0.028849994743861702,-0.026438994586439148,0.06595023116430669,-0.018278936365028434
5403,Kirghizistan,2019,stats,-0.06986340008347763,-0.026438994586439148,0.06595023116430669,-0.3292210256917224
5404,Kiribati,2019,stats,0.12894352540862625,-0.026438994586439148,0.06595023116430669,1.178028622886472
